user_index,recommended_products,recommend_top_items,reviewerID,asinID,title,reviewText,overall,imUrl
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00I5RBI3I,"Samsung Galaxy S5 Case, Fosmon DURA-CANDY Glossy Ultra SLIM-Fit Case Flexible Cover for Samsung Galaxy S5 - Retail Packaging (Black)",This case is lightweight and doesn't add a lot of bulk to my phone. At the same time it is also very durable. The fit is perfect and I would definitely buy from this company again.,5.0,http://ecx.images-amazon.com/images/I/417phDRTuPL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00JV1GLTI,GreatShield ARCH Neo Stripes Hybrid Design Case Hard Shell Cover for Samsung Galaxy S5 (Aqua Bay),This case has it all. A hard outer portion with a very tactile surface on the back. And a soft shock absorbing inner layer that will protect my phone from drops all day long. Easy to install. And great looking too.,5.0,http://ecx.images-amazon.com/images/I/51WLjHqVYML._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00KCZO2WK,"iPhone 5s Screen Protector Tempered Glass-Sapphire Hardness &#9733;Lifetime Replacement Program&#9733; [No Questions Asked], Bubble Free Best Iphone Tempered Glass Screen Protector - The Only Reusable Screen Protector - You Break It, You Lose It, We Replace It - It Fits Iphone 5 Iphone 5s Iphone 5c - Dimoglass",Best screen protector out there.  And they stand behind their lifetime guarantee 100%. Crystal clear on my iPhone. I'm wanting one for my iPad too.,5.0,http://ecx.images-amazon.com/images/I/51mpoa2U5DL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00KHV6TIE,"Abco Tech Water Resistant Wireless FM Radio Bluetooth Shower Speaker with Suction Cup and Hands-Free Speakerphone, Orange/Blue",I can't believe the sound this little thing has.  And love the suction mounting!  This thing is awesome.  The sound rocks and the mounting is so easy.  I use it every day.  Heck you could use it as just a plain Bluetooth speaker without being in the shower.  Which I sometimes do.  It's a little dynamo!,5.0,http://ecx.images-amazon.com/images/I/61KwLtrhf3L._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00IAUK3XQ,GreatShield [SCRATCH RESISTANT] Apple iPhone 5 / 5S / 5C Screen Protector - ICE.HUE MARK II 0.26mm Tempered Glass Screen Protector Shield for Apple iPhone 5 / 5C / 5S - LIFETIME WARRANTY (White),This is what I've been looking for and the price can't be beat.I go through an average of a regular screen shield every month or so. I use my phone hard.This one is different. It's glass and way better made than those flimsy ones that usually come with your cases.So easy to apply too. Love the dust sticker too.Get one you'll be glad you did.,5.0,http://ecx.images-amazon.com/images/I/41B1WtgauGL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00I5RBHYI,Fosmon DURA-FROST Smooth Durable &amp; Flexible Slim Fit TPU Case Cover for 2014 Samsung Galaxy S5 (Hot Pink),This is a nice simple case. Works perfectly. Love the color. Very soft and pliable.  Will protect your phone from scratches.,5.0,http://ecx.images-amazon.com/images/I/51tHKmA1JrL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00JQKCVV6,Fosmon DURA-Polka Dot Case Slim Fit Flexible TPU Cover for Samsung Galaxy S5 - Retail Packaging (Blue / White Dots),Looking for something simple yet durable?  This is it!  This case is so easy to install and looks great. A great case for every day use.,5.0,http://ecx.images-amazon.com/images/I/51Gloz9r-QL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00IO1Y4HW,GreatShield [SLIM FIT] Samsung Galaxy S5 Case - TACT Damask Design Pattern Rubber Coating Ultra Slim Fit Hard Cover for Samsung Galaxy S5 - Retail Packaging (Damask - Teal),"This case is awesome. I love the feel, texture and color of this case. Easy to install too. Soft inside to protect your phone.",5.0,http://ecx.images-amazon.com/images/I/51cQ0j-TiSL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00JLL8DMG,GreatShield iSlide Slim Fit Rubber Coated Hard Cover Case for Samsung Galaxy S5 / SV (Red),This case is very durable.  I love the way it fits as well.  I love the two piece design.  Works well on my phone.,5.0,http://ecx.images-amazon.com/images/I/41qzGIRI2WL._SY300_.jpg
0,"<PandasArray>
['B00K6IGTI8', 'B00KHADRZS', 'B00KOZNJXG', 'B00FY2V4YK', 'B00HM8Z0NU',
 'B00H0Q31SA', 'B00GGRA6KK', 'B00GS61J8C', 'B00JPJE6CU', 'B00GGZOJF0']
Length: 10, dtype: object","['Fosmon HYBO-DUOC Slim Fit Dual-Layer Hybrid Ca...', 'Liger 3 Port Car Cigarette Lighter Socket Spli...', 'Samsung Galaxy S5 Clear Case, Transparent Crys...', 'YourTech USB-MC100 Black Micro USB cable for c...', 'Go Cell Kids Lightweight Drop-Proof Protective...', 'NEW IMPROVED DESIGN | SUMMER SALE SAVE OVER 65...', 'iPhone 5 &amp; 5s Waterproof Cell Phone Protec...', 'Ipad Air Case - Ultra Slim iPad 5 Case That Wi...', 'Microsoft Surface 2 Screen Protector - GreatSh...', ""Pow'R-Up Chargie 3000mAh Mobile Cell Phone Cha...""]",A11LC938XF35XN,B00KCSG3NI,"Liger Fast USB Home And Travel Wall Charger for Samsung Galaxy S4, S3, S2, Note 2, motorola HTC And Most Android Smartphones + Micro USB Sync &amp; Charge Cable (Black)",Just got this and tested out on my iPod Nano. Works perfectly. Always great to have a spare. Ans the USB wall plug works with my other USB cords as well. I love getting double duty out of things. Thanks for a great product!,5.0,http://ecx.images-amazon.com/images/I/31GDD7lgdXL._SX300_.jpg
