user_index,recommended_products,recommend_top_items,reviewerID,asinID,title,reviewText,overall,imUrl
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B0002INNUO,3M Peltor Shotgunner Hearing Protector,These are nice works very well and folds down to take very little pace in your range bag plus a good price,5.0,http://ecx.images-amazon.com/images/I/412d0E0y77L._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B002KEKOSM,MTM Survivor Dry Box with O-Ring Seal,Well made box I use it for my emergency flare gun the only reason I didn't give it 5 stars is it needs to be a little bigger and that would open it up for a lot more uses,4.0,http://ecx.images-amazon.com/images/I/41b0PDjQIFL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B0036Q50FK,"Parachute Cord Nylon 7 Strand 550lb Tested U.S MADE 100',Black","well made, good price and has a 1000 uses. Very strong and does not take up a lot of space in your jump bag or tool box",5.0,http://ecx.images-amazon.com/images/I/61f3QI6TZuL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B003SHBL00,Condor Deployment Bag,"I have used this little bag as a work horse from day 1 I loaded it down as my ammo grab bag fir my cruiser 2 50round boxes 45ACP, 2 5round boxes 00 Buck, 2 5round boxes 1oz slug, 100rounds 5.56, 3 loaded G21 15round G21 mags, 2 20round mini 14 mags and 2 20 round boxes of 45acp duty ammo. No problems the only thing I did was put a heavier shoulder strap and that was just me there was no issue with original strap.",5.0,http://ecx.images-amazon.com/images/I/51pR3UuJOYL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B0049IZMUW,BARSKA 15-40x50 Colorado Spotting Scope,This is a great spotting scope very well made very clear when sighting my only complaint is the tripod is very cheap made. The day I got it I put a 8in camera tripod on it and works perfect.,4.0,http://ecx.images-amazon.com/images/I/41p71Wgs5pL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B001WJ55QC,"UTG Adjustable Right Handed Leg Holster for Pistol, Black",This Holster started out great after a little range use the treads started coming out and the holster fell apart!!!!!!,1.0,http://ecx.images-amazon.com/images/I/41UMBnLpQfL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B000U3YWEM,Glock Bench Mat,Keeps firearm from being scratched up made well and don't snag or rip holds the weapon where it can be worked on.,5.0,http://ecx.images-amazon.com/images/I/51DyX9CXVkL._SX300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B001586W4E,Maxpedition CP-L Phone/Radio Holder,Very well made and holds my radio secure fits the adjustable straps help custom fit the case to many radios.,5.0,http://ecx.images-amazon.com/images/I/41PlQAv---L._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B001DZO5TS,Maxpedition Gear Keyper Pouch,I wear this on my duty belt use it every day for my keys. This is a very tough and well made product. It is unbelievable how a small item such as this becomes a necessity after you use it a while. I bought an extra just to keep in reserve.,5.0,http://ecx.images-amazon.com/images/I/41nxBNUixgL._SY300_.jpg
0,"<PandasArray>
['B0020HP40W', 'B001R4VVR4', 'B0000C1CLL', 'B000VYHK80', 'B000BY56FO',
 'B002OKWHVO', 'B001C3Q9BI', 'B009DJCQIS', 'B0014VVI1E', 'B0080J74OS']
Length: 10, dtype: object","['Desantis Pro Stealth Holster For Glock 26/27 B...', 'Condor Tactical Cap', 'HKS 36-A  Revolver Speedloader for S&amp;W 36,...', 'Magpul Alum Enhanced Trigger Guard, Black', 'Tipon Deluxe 36 inch Cleaning Rod', '.223 Caliber Cartridge Laser Bore Sighter Bore...', 'Sightmark Laser Pistol Boresighter', 'STICKY HOLSTER Baby Glocks - Medium Autos up t...', 'A-Zoom 38 Special Precision Snap Caps (6 Pack)', 'Ballistol Multi-Purpose Lubricant - MIS Kit #7...']",A11MU1SHHTQBRU,B0087GH9C6,Ultimate Arms Gear Glock 1.5&quot; Tactical Front Sight Adjustment Tool Stainless Steel Fits All Pistol Glocks 17 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,"Don't waste your money this product is very cheap made, will not get proper bite on tap and is not long enough to grip",1.0,http://ecx.images-amazon.com/images/I/31jjM5-zmfL._SX300_.jpg
